Invoice_ID,Date,Product,Category,Region,Customer,Units_Sold,Unit_Price,Discount,Payment_Method,Salesperson,Sales,Cost,Profit,Month,Quarter,Year
INV-034139,2018-07-06,Product_7,,East,Customer_651,8,440.24,0.22,Bank Transfer,Salesperson_26,2747.1,1905.3,841.8,7,3,2018
INV-016279,2019-09-09,Product_35,Clothing,North,Customer_610,1,34.34,0.28,Debit Card,Salesperson_43,24.72,14.13,10.59,9,3,2019
INV-042097,2020-08-07,Product_29,Toys,West,Customer_502,34,94.94,0.23,Credit Card,Salesperson_8,2485.53,2108.89,376.64,8,3,2020
INV-029254,2018-08-19,Product_32,Home & Garden,South,Customer_46,19,167.63,0.28,Bank Transfer,Salesperson_31,2293.18,1552.51,740.67,8,3,2018
INV-027017,2019-03-19,Product_11,Clothing,South,Customer_790,20,468.96,0.12,Credit Card,Salesperson_44,8253.7,4634.26,3619.44,3,1,2019
INV-003596,2018-05-27,Product_11,Sports,South,Customer_555,49,414.5,0.04,PayPal,Salesperson_97,19498.08,9164.38,10333.7,5,2,2018
INV-020449,2018-11-28,Product_32,Clothing,Central,Customer_614,10,491.19,0.07,Cash,Salesperson_5,4568.07,3055.62,1512.45,11,4,2018
INV-046216,2019-08-08,Product_26,Toys,West,Customer_888,40,86.03,0.13,Debit Card,Salesperson_95,2993.84,1713.31,1280.53,8,3,2019
INV-020397,2018-03-04,Product_41,Toys,Central,Customer_884,7,473.53,0.06,Debit Card,Salesperson_22,3115.83,1855.04,1260.79,3,1,2018
INV-037643,2020-02-20,Product_18,Electronics,South,Customer_713,48,421.82,0.25,Bank Transfer,Salesperson_82,15185.52,9475.58,5709.94,2,1,2020
INV-008795,2021-05-13,Product_48,Toys,Central,Customer_297,35,457.86,0.15,Credit Card,Salesperson_91,13621.34,7073.59,6547.75,5,2,2021
INV-007531,2018-12-28,Product_21,Clothing,West,Customer_753,10,397.03,0.21,Credit Card,Salesperson_49,3136.54,2431.59,704.95,12,4,2018
INV-016634,2022-04-28,Product_9,Electronics,South,Customer_462,3,187.04,0.15,Debit Card,Salesperson_36,476.95,261.88,215.07,4,2,2022
INV-024488,2018-09-19,Product_16,Home & Garden,East,Customer_226,39,367.92,0.25,Debit Card,Salesperson_3,10761.66,9186.02,1575.64,9,3,2018
INV-019179,2018-12-03,Product_16,Electronics,Central,Customer_224,21,454.72,0.15,Debit Card,Salesperson_86,8116.75,6613.04,1503.71,12,4,2018
INV-011316,2019-04-01,Product_16,Electronics,North,Customer_123,15,180.37,0.21,Bank Transfer,Salesperson_73,2137.38,1294.98,842.4,4,2,2019
INV-034475,2022-02-21,Product_20,Electronics,North,Customer_90,34,242.02,0.03,Cash,Salesperson_13,7981.82,4390.03,3591.79,2,1,2022
INV-020709,2018-12-21,Product_30,Home & Garden,Central,Customer_935,2,30.22,0.25,Debit Card,Salesperson_11,45.33,26.54,18.79,12,4,2018
INV-039891,2022-01-03,Product_45,Electronics,North,Customer_409,27,336.37,0.01,PayPal,Salesperson_53,8991.17,5761.47,3229.7,1,1,2022
INV-000793,2018-07-29,Product_19,Home & Garden,South,Customer_498,49,156.58,0.02,Bank Transfer,Salesperson_22,7518.97,4225.96,3293.01,7,3,2018
INV-004070,2022-05-22,Product_25,Toys,Central,Customer_561,26,288.92,0.0,Bank Transfer,Salesperson_35,7511.92,3715.75,3796.17,5,2,2022
INV-034338,2019-12-29,Product_40,Sports,Central,Customer_172,18,226.84,0.19,Debit Card,Salesperson_77,3307.33,2068.94,1238.39,12,4,2019
INV-032532,2019-05-19,Product_22,Home & Garden,Central,Customer_663,24,305.54,0.2,Debit Card,Salesperson_80,5866.37,4603.93,1262.44,5,2,2019
INV-016821,2022-07-24,Product_18,Sports,South,Customer_951,8,285.81,0.1,Credit Card,Salesperson_79,2057.83,1340.01,717.82,7,3,2022
INV-032104,2018-12-15,Product_10,Toys,East,Customer_363,25,416.42,0.15,PayPal,Salesperson_21,8848.92,5633.94,3214.98,12,4,2018
INV-018318,2021-12-06,Product_5,Home & Garden,West,Customer_730,45,242.71,0.03,Debit Card,Salesperson_80,10594.29,5114.06,5480.23,12,4,2021
INV-031429,2021-12-07,Product_24,Sports,South,Customer_141,35,101.93,0.08,Bank Transfer,Salesperson_73,3282.15,2277.63,1004.52,12,4,2021
INV-039935,2018-03-06,Product_21,Toys,South,Customer_982,29,35.25,0.23,Bank Transfer,Salesperson_4,787.13,707.42,79.71,3,1,2018
INV-040016,2018-05-31,Product_23,Toys,South,Customer_571,47,223.57,0.08,Debit Card,Salesperson_56,9667.17,4955.33,4711.84,5,2,2018
INV-045327,2019-11-16,Product_29,Home & Garden,East,Customer_371,24,225.75,0.23,Cash,Salesperson_54,4171.86,2178.45,1993.41,11,4,2019
INV-015236,2018-06-29,Product_50,Electronics,East,Customer_294,20,196.99,0.25,Credit Card,Salesperson_8,2954.85,2721.62,233.23,6,2,2018
INV-036732,2020-08-01,Product_4,Electronics,East,Customer_657,19,263.66,0.02,Credit Card,Salesperson_72,4909.35,2581.98,2327.37,8,3,2020
INV-028284,2022-08-10,Product_32,Toys,Central,Customer_181,3,164.92,0.26,Debit Card,Salesperson_66,366.12,278.03,88.09,8,3,2022
INV-022436,2020-11-08,,Sports,South,Customer_384,13,485.52,0.25,Credit Card,Salesperson_40,4733.82,3794.25,939.57,11,4,2020
INV-022240,2020-11-10,Product_28,,North,Customer_443,25,362.95,0.18,Debit Card,Salesperson_67,7440.48,5799.76,1640.72,11,4,2020
INV-049963,2022-11-12,Product_45,Sports,Central,Customer_592,48,272.57,0.16,Debit Card,Salesperson_10,10990.02,7609.52,3380.5,11,4,2022
INV-008773,2020-11-20,Product_30,Electronics,Central,Customer_283,17,351.61,0.18,Bank Transfer,Salesperson_10,4901.44,2464.06,2437.38,11,4,2020
INV-046088,2018-03-02,Product_30,Electronics,Central,Customer_467,36,165.07,0.11,Credit Card,Salesperson_22,5288.84,3043.34,2245.5,3,1,2018
INV-007337,2022-07-01,Product_32,Toys,Central,Customer_537,31,261.25,0.16,Debit Card,Salesperson_32,6802.95,3505.19,3297.76,7,3,2022
INV-032171,2022-10-30,Product_26,Toys,Central,Customer_243,48,268.26,0.17,Credit Card,Salesperson_31,10687.48,6668.55,4018.93,10,4,2022
INV-020559,2018-04-05,Product_27,Sports,West,Customer_810,4,157.38,0.07,Credit Card,Salesperson_61,585.45,326.35,259.1,4,2,2018
INV-042518,2018-10-10,Product_30,Sports,East,Customer_993,48,228.18,0.21,Bank Transfer,Salesperson_51,8652.59,6994.76,1657.83,10,4,2018
INV-045016,2021-02-01,Product_22,Sports,Central,Customer_492,49,170.89,0.04,Credit Card,Salesperson_21,8038.67,3661.92,4376.75,2,1,2021
INV-047862,2019-02-20,Product_2,Clothing,East,Customer_269,12,389.7,0.01,Bank Transfer,Salesperson_75,4629.64,3009.77,1619.87,2,1,2019
INV-017717,2021-02-08,Product_45,Electronics,East,Customer_873,6,11.79,0.17,Bank Transfer,Salesperson_94,58.71,32.41,26.3,2,1,2021
INV-008248,2021-04-01,Product_13,Electronics,South,Customer_980,47,253.23,0.29,Credit Card,Salesperson_52,8450.29,5844.45,2605.84,4,2,2021
INV-031104,2021-12-09,Product_28,Electronics,West,Customer_383,38,196.33,0.13,Cash,Salesperson_9,6490.67,4817.89,1672.78,12,4,2021
INV-019241,2019-09-24,Product_40,Sports,North,Customer_569,23,63.51,0.18,Credit Card,Salesperson_32,1197.8,723.73,474.07,9,3,2019
INV-025027,2022-05-30,Product_35,Sports,West,Customer_672,11,182.19,0.02,Cash,Salesperson_78,1964.01,864.74,1099.27,5,2,2022
INV-014347,2019-07-10,,Toys,South,Customer_186,19,147.73,0.08,Credit Card,Salesperson_79,2582.32,1824.14,758.18,7,3,2019
INV-009600,2018-04-14,Product_32,Electronics,Central,Customer_934,15,485.91,0.0,PayPal,Salesperson_68,7288.65,3374.33,3914.32,4,2,2018
INV-024433,2022-08-17,Product_42,Electronics,North,Customer_543,19,425.49,0.04,Debit Card,Salesperson_50,7760.94,3561.01,4199.93,8,3,2022
INV-036122,2021-02-28,Product_3,Toys,East,Customer_437,36,110.58,0.26,Credit Card,Salesperson_9,2945.85,2083.7,862.15,2,1,2021
INV-006413,2022-04-25,Product_17,Home & Garden,South,Customer_134,35,447.7,0.25,Cash,Salesperson_17,11752.12,8346.75,3405.37,4,2,2022
INV-026075,2019-03-03,Product_33,Toys,West,Customer_677,33,410.19,0.1,Debit Card,Salesperson_13,12182.64,6914.52,5268.12,3,1,2019
INV-017120,2022-11-21,Product_10,Clothing,North,Customer_575,5,354.94,0.2,Credit Card,Salesperson_42,1419.76,941.71,478.05,11,4,2022
INV-030626,2021-03-16,Product_41,Electronics,Central,Customer_203,8,90.12,0.09,Credit Card,Salesperson_65,656.07,348.73,307.34,3,1,2021
INV-002441,2020-08-30,Product_23,Clothing,North,Customer_86,38,228.79,0.11,PayPal,Salesperson_47,7737.68,5306.32,2431.36,8,3,2020
INV-027544,2022-09-21,Product_42,Home & Garden,East,Customer_704,1,370.75,0.12,Cash,Salesperson_10,326.26,167.11,159.15,9,3,2022
INV-029118,2019-08-28,Product_4,Toys,Central,Customer_655,39,423.79,0.09,Credit Card,Salesperson_46,15040.31,7144.11,7896.2,8,3,2019
INV-024030,2019-07-10,Product_1,Home & Garden,South,Customer_48,4,50.95,0.07,Bank Transfer,Salesperson_50,189.53,88.87,100.66,7,3,2019
INV-002061,2020-05-01,Product_27,Toys,North,Customer_234,21,10.91,0.28,,Salesperson_95,164.96,155.51,9.45,5,2,2020
INV-004260,2019-12-19,Product_9,Electronics,Central,Customer_457,10,255.46,0.15,Credit Card,Salesperson_50,2171.41,1110.93,1060.48,12,4,2019
INV-041690,2021-06-21,Product_33,Clothing,West,Customer_131,46,221.33,0.06,Bank Transfer,Salesperson_30,9570.31,4198.24,5372.07,6,2,2021
INV-002828,2020-06-24,Product_12,Electronics,North,Customer_146,16,347.57,0.08,Bank Transfer,Salesperson_96,5116.23,3199.14,1917.09,6,2,2020
INV-022506,2022-08-28,Product_28,Electronics,North,Customer_912,14,114.4,0.29,Cash,Salesperson_17,1137.14,1112.17,24.97,8,3,2022
INV-039123,2022-04-27,Product_39,Home & Garden,South,Customer_544,18,398.44,0.23,Cash,Salesperson_32,5522.38,2956.16,2566.22,4,2,2022
INV-030727,2021-02-12,Product_27,Home & Garden,South,Customer_530,30,120.81,0.19,Debit Card,Salesperson_22,2935.68,2400.8,534.88,2,1,2021
INV-018156,2019-07-16,Product_30,Clothing,North,Customer_934,9,416.0,0.03,Cash,Salesperson_64,3631.68,1967.0,1664.68,7,3,2019
INV-002455,2019-06-26,Product_20,Home & Garden,North,Customer_919,39,435.53,0.05,PayPal,Salesperson_46,16136.39,9854.89,6281.5,6,2,2019
INV-042298,2021-11-07,Product_17,Electronics,Central,Customer_406,6,415.4,0.03,Debit Card,Salesperson_7,2417.63,1201.47,1216.16,11,4,2021
INV-014493,2019-05-14,Product_17,Clothing,North,Customer_868,37,268.26,0.14,Cash,Salesperson_62,8536.03,5314.56,3221.47,5,2,2019
INV-025979,2021-08-08,Product_49,Sports,North,Customer_840,38,269.4,0.06,Bank Transfer,Salesperson_53,9622.97,6666.33,2956.64,8,3,2021
INV-008195,2020-10-19,Product_32,Home & Garden,Central,Customer_970,30,279.61,0.16,Debit Card,Salesperson_89,7046.17,3592.67,3453.5,10,4,2020
INV-000645,2020-12-09,Product_12,Toys,East,Customer_887,16,14.0,0.25,PayPal,Salesperson_44,168.0,140.2,27.8,12,4,2020
INV-010366,2022-01-12,Product_42,Clothing,East,Customer_386,2,290.58,0.25,PayPal,Salesperson_77,435.87,397.52,38.35,1,1,2022
INV-021851,2018-10-14,Product_25,Clothing,Central,Customer_660,44,217.84,0.09,PayPal,Salesperson_93,8722.31,5112.48,3609.83,10,4,2018
INV-009915,2022-04-18,Product_35,Electronics,North,Customer_934,14,353.87,0.16,Debit Card,Salesperson_24,4161.51,3174.5,987.01,4,2,2022
INV-021049,2021-02-22,Product_35,Electronics,South,Customer_478,49,109.95,0.12,Cash,Salesperson_32,4741.04,3514.14,1226.9,2,1,2021
INV-039717,2021-04-03,Product_41,Electronics,North,Customer_167,16,67.35,0.07,Bank Transfer,Salesperson_7,1002.17,605.7,396.47,4,2,2021
INV-038186,2020-05-29,Product_41,Sports,North,Customer_323,11,300.43,0.06,Cash,Salesperson_20,3106.45,1562.67,1543.78,5,2,2020
INV-014003,2018-03-20,Product_29,Home & Garden,North,Customer_486,4,225.04,0.22,Bank Transfer,Salesperson_26,702.12,458.56,243.56,3,1,2018
INV-022406,2022-01-21,Product_14,Home & Garden,East,Customer_383,18,422.63,0.02,Credit Card,Salesperson_76,7455.19,5227.18,2228.01,1,1,2022
INV-005381,2018-01-25,Product_8,Clothing,West,Customer_539,13,201.5,0.05,Bank Transfer,Salesperson_15,2488.52,1724.15,764.37,1,1,2018
INV-049276,2019-06-24,Product_21,Electronics,East,Customer_447,33,158.84,0.13,Cash,Salesperson_24,4560.3,3282.88,1277.42,6,2,2019
INV-013688,2019-12-20,Product_8,Clothing,West,Customer_831,19,356.23,0.16,PayPal,Salesperson_56,5685.43,3679.76,2005.67,12,4,2019
INV-041834,2018-05-03,Product_22,Sports,East,Customer_579,17,440.28,0.04,Debit Card,Salesperson_43,7185.37,4423.22,2762.15,5,2,2018
INV-047333,2018-05-07,Product_38,Clothing,North,Customer_626,35,476.79,0.14,Bank Transfer,Salesperson_32,14351.38,8958.58,5392.8,5,2,2018
INV-043697,2018-10-25,Product_10,Sports,Central,Customer_468,8,158.14,0.17,PayPal,Salesperson_20,1050.05,626.78,423.27,10,4,2018
INV-021720,2022-03-15,Product_38,Toys,South,Customer_698,10,341.5,0.23,Bank Transfer,Salesperson_5,2629.55,2060.28,569.27,3,1,2022
INV-014281,2021-03-19,Product_47,Electronics,Central,Customer_443,26,262.06,0.03,PayPal,Salesperson_81,6609.15,4027.45,2581.7,3,1,2021
INV-000743,2021-07-30,Product_23,Clothing,East,Customer_22,2,429.53,0.23,Cash,Salesperson_45,661.48,533.64,127.84,7,3,2021
INV-047807,2022-07-19,Product_15,Clothing,East,Customer_998,34,158.03,0.19,Bank Transfer,Salesperson_7,4352.15,2547.06,1805.09,7,3,2022
INV-018293,2019-06-20,Product_8,Sports,West,Customer_475,29,397.41,0.21,Debit Card,Salesperson_86,9104.66,6918.37,2186.29,6,2,2019
INV-029145,2018-09-13,Product_21,Electronics,South,Customer_263,45,125.9,0.1,PayPal,Salesperson_33,5098.95,2449.71,2649.24,9,3,2018
INV-047090,2021-06-17,Product_9,Electronics,West,Customer_437,3,144.75,0.07,Debit Card,Salesperson_48,403.85,190.3,213.55,6,2,2021
INV-046802,2022-05-07,Product_16,Sports,South,Customer_409,27,424.29,0.08,Credit Card,Salesperson_47,10539.36,5874.34,4665.02,5,2,2022
INV-015377,2022-01-29,Product_46,Home & Garden,Central,Customer_29,37,71.96,0.12,Credit Card,Salesperson_20,2343.02,1638.21,704.81,1,1,2022
INV-036985,2020-04-07,Product_4,Home & Garden,East,Customer_343,42,19.44,0.0,Cash,Salesperson_69,816.48,487.08,329.4,4,2,2020
INV-048372,2018-05-18,Product_37,Home & Garden,North,Customer_221,31,148.04,0.23,Credit Card,Salesperson_70,3533.71,2331.68,1202.03,5,2,2018
INV-020754,2022-01-31,Product_30,Sports,North,Customer_921,36,393.86,0.16,Cash,Salesperson_17,11910.33,5748.68,6161.65,1,1,2022
INV-022928,2021-09-12,Product_13,Toys,West,Customer_923,11,269.57,0.02,PayPal,Salesperson_14,2905.96,1943.35,962.61,9,3,2021
INV-013122,2022-03-09,Product_24,Electronics,South,Customer_364,26,249.74,0.06,PayPal,Salesperson_78,6103.65,4330.66,1772.99,3,1,2022
INV-045161,2019-11-15,Product_47,Clothing,North,Customer_14,18,321.79,0.0,Bank Transfer,Salesperson_26,5792.22,3763.87,2028.35,11,4,2019
INV-031117,2020-12-08,Product_23,Toys,West,Customer_620,36,323.7,0.02,Credit Card,Salesperson_15,11420.14,6197.28,5222.86,12,4,2020
INV-030817,2020-07-09,Product_22,Sports,South,Customer_26,41,298.53,0.2,Credit Card,Salesperson_26,9791.78,7549.31,2242.47,7,3,2020
INV-002817,2022-07-17,Product_21,Home & Garden,Central,Customer_566,30,185.67,0.11,Cash,Salesperson_53,4957.39,2629.04,2328.35,7,3,2022
INV-040294,2019-10-09,Product_5,Home & Garden,North,Customer_277,21,416.37,0.21,Debit Card,Salesperson_56,6907.58,4669.47,2238.11,10,4,2019
INV-036104,2021-12-08,Product_35,Clothing,Central,Customer_889,47,70.1,0.12,Bank Transfer,Salesperson_69,2899.34,2224.8,674.54,12,4,2021
INV-007640,2021-03-31,Product_41,Sports,North,Customer_411,17,459.41,0.27,Cash,Salesperson_61,5701.28,3775.05,1926.23,3,1,2021
INV-029100,2021-03-19,Product_22,Clothing,West,Customer_294,36,14.79,0.18,Cash,Salesperson_23,436.6,245.91,190.69,3,1,2021
INV-049299,2021-10-25,Product_26,Clothing,North,Customer_61,16,498.02,0.06,Bank Transfer,Salesperson_24,7490.22,5508.55,1981.67,10,4,2021
INV-016015,2019-07-08,Product_4,Electronics,North,Customer_79,5,188.27,0.19,Bank Transfer,Salesperson_24,762.49,623.07,139.42,7,3,2019
INV-044646,2021-09-05,Product_30,Toys,East,Customer_906,37,59.86,0.07,Debit Card,Salesperson_48,2059.78,947.98,1111.8,9,3,2021
INV-047130,2019-09-06,Product_11,Electronics,Central,Customer_933,4,78.04,0.1,Debit Card,Salesperson_10,280.94,177.65,103.29,9,3,2019
INV-028438,2019-01-21,Product_28,Toys,East,Customer_639,10,148.7,0.2,PayPal,Salesperson_6,1189.6,861.65,327.95,1,1,2019
INV-034380,2021-06-03,Product_7,Electronics,West,Customer_40,43,361.63,0.29,Cash,Salesperson_87,11040.56,6348.8,4691.76,6,2,2021
INV-011437,2020-02-29,Product_44,Clothing,South,Customer_197,37,175.81,0.25,Cash,Salesperson_2,4878.73,4455.35,423.38,2,1,2020
INV-008162,2019-03-02,Product_31,Sports,Central,Customer_994,14,359.32,0.27,Credit Card,Salesperson_3,3672.25,3042.4,629.85,3,1,2019
INV-022466,2021-01-02,Product_27,Electronics,West,Customer_519,32,-189.07,0.08,Bank Transfer,Salesperson_53,-5566.22,3131.62,2434.6,1,1,2021
INV-006479,2020-08-06,Product_34,Electronics,East,Customer_880,2,165.51,0.28,Credit Card,Salesperson_68,238.33,135.32,103.01,8,3,2020
INV-030632,2022-07-24,Product_40,Sports,Central,Customer_145,23,17.3,0.01,Bank Transfer,Salesperson_30,393.92,164.0,229.92,7,3,2022
INV-001709,2022-04-13,Product_43,Home & Garden,West,Customer_532,42,469.88,0.28,,Salesperson_9,14209.17,7932.52,6276.65,4,2,2022
INV-032987,2018-04-15,Product_18,Toys,North,Customer_261,46,183.15,0.08,Bank Transfer,Salesperson_23,7750.91,4300.66,3450.25,4,2,2018
INV-013216,2018-10-25,Product_16,Toys,South,Customer_545,9,117.8,0.02,Cash,Salesperson_43,1039.0,541.62,497.38,10,4,2018
INV-023938,2020-06-08,Product_4,Toys,East,Customer_956,47,145.26,0.29,Bank Transfer,Salesperson_70,4847.33,4665.55,181.78,6,2,2020
INV-008550,2022-09-21,Product_11,Sports,Central,Customer_194,26,152.09,0.26,Cash,Salesperson_62,2926.21,2626.04,300.17,9,3,2022
INV-015801,2021-07-20,Product_46,Sports,,Customer_430,27,205.24,0.22,Cash,Salesperson_74,4322.35,3627.96,694.39,7,3,2021
INV-023559,2019-09-06,Product_45,Clothing,East,Customer_286,12,497.03,0.25,Bank Transfer,Salesperson_18,4473.27,2551.82,1921.45,9,3,2019
INV-008052,2021-07-26,Product_21,Sports,South,Customer_315,32,179.63,0.2,Credit Card,Salesperson_81,4598.53,2425.54,2172.99,7,3,2021
INV-020688,2020-07-04,Product_41,Electronics,West,Customer_949,49,222.82,0.0,Credit Card,Salesperson_78,10918.18,6554.62,4363.56,7,3,2020
INV-001315,2021-05-14,Product_3,Electronics,North,Customer_898,47,396.23,0.04,PayPal,Salesperson_28,17877.9,9513.78,8364.12,5,2,2021
INV-038078,2019-02-23,Product_29,Toys,South,Customer_606,29,75.87,0.18,Debit Card,Salesperson_71,1804.19,1523.3,280.89,2,1,2019
INV-024711,2019-03-10,Product_24,Electronics,East,Customer_185,16,217.11,0.23,Credit Card,Salesperson_12,2674.8,1693.64,981.16,3,1,2019
INV-018852,2018-08-05,Product_36,Clothing,East,Customer_332,12,121.51,0.3,Debit Card,Salesperson_51,1020.68,859.76,160.92,8,3,2018
INV-014264,2019-05-13,Product_1,Toys,North,Customer_175,9,364.57,0.23,Bank Transfer,Salesperson_53,2526.47,1444.66,1081.81,5,2,2019
INV-017635,2018-07-12,Product_50,Toys,South,Customer_964,44,141.85,0.25,Bank Transfer,Salesperson_70,4681.05,4084.19,596.86,7,3,2018
INV-015123,2018-05-25,Product_3,Clothing,West,Customer_829,23,340.16,0.08,PayPal,Salesperson_61,7197.79,5228.58,1969.21,5,2,2018
INV-028929,2021-01-30,Product_48,Clothing,Central,Customer_309,32,37.88,0.27,Credit Card,Salesperson_64,884.88,781.9,102.98,1,1,2021
INV-035050,2022-08-03,Product_1,Home & Garden,North,Customer_834,47,70.41,0.15,PayPal,Salesperson_28,2812.88,1394.07,1418.81,8,3,2022
INV-045684,2020-11-23,,Electronics,West,Customer_622,16,494.88,0.14,PayPal,Salesperson_64,6809.55,3461.0,3348.55,11,4,2020
INV-036418,2019-05-10,Product_22,Home & Garden,North,Customer_971,3,155.32,0.04,Bank Transfer,Salesperson_63,447.32,311.19,136.13,5,2,2019
INV-012789,2020-07-10,Product_35,Home & Garden,South,Customer_60,15,80.79,0.26,Credit Card,Salesperson_27,896.77,510.71,386.06,7,3,2020
INV-004554,2022-01-14,Product_37,Sports,South,Customer_177,36,275.3,0.15,Debit Card,Salesperson_34,8424.18,5375.99,3048.19,1,1,2022
INV-019454,2019-12-27,Product_13,Toys,East,Customer_329,45,75.69,0.28,PayPal,Salesperson_59,2452.36,2003.94,448.42,12,4,2019
INV-042840,2019-07-25,Product_35,Clothing,West,Customer_84,17,469.79,0.25,Cash,Salesperson_32,5989.82,5482.09,507.73,7,3,2019
INV-046587,2018-01-15,Product_49,Electronics,West,Customer_673,26,285.9,0.21,Credit Card,Salesperson_54,5872.39,3967.05,1905.34,1,1,2018
INV-042199,2019-11-29,Product_39,Clothing,Central,Customer_183,27,148.18,0.08,Cash,Salesperson_98,3680.79,1675.01,2005.78,11,4,2019
INV-006027,2020-06-20,Product_5,Toys,West,Customer_987,37,109.77,0.01,Debit Card,Salesperson_35,4020.88,2257.43,1763.45,6,2,2020
INV-029371,2018-03-12,Product_13,Toys,Central,Customer_594,15,408.96,0.1,Cash,Salesperson_93,5520.96,2784.47,2736.49,3,1,2018
INV-044839,2020-07-13,Product_43,Sports,West,Customer_590,22,373.58,0.29,Debit Card,Salesperson_2,5835.32,5464.21,371.11,7,3,2020
INV-031661,2020-01-22,Product_21,Sports,West,Customer_390,45,330.3,0.1,Debit Card,Salesperson_25,13377.15,6056.47,7320.68,1,1,2020
INV-033393,2021-12-01,Product_26,Clothing,West,Customer_537,28,428.94,0.1,PayPal,Salesperson_10,10809.29,7085.31,3723.98,12,4,2021
INV-044463,2021-03-08,Product_32,Clothing,East,Customer_564,43,206.02,0.08,Debit Card,Salesperson_77,8150.15,5631.82,2518.33,3,1,2021
INV-004584,2021-07-23,Product_28,Clothing,Central,Customer_852,35,469.87,0.14,PayPal,Salesperson_83,14143.09,10382.21,3760.88,7,3,2021
INV-014533,2018-03-31,Product_39,Clothing,East,Customer_881,19,499.01,0.16,Debit Card,Salesperson_14,7964.2,6457.89,1506.31,3,1,2018
INV-027832,2018-05-24,Product_45,Electronics,Central,Customer_902,13,118.11,0.13,PayPal,Salesperson_12,1335.82,895.83,439.99,5,2,2018
INV-035368,2019-03-31,Product_37,Sports,South,Customer_603,17,466.57,0.01,PayPal,Salesperson_41,7852.37,3882.67,3969.7,3,1,2019
